date,year,month,day,ordinalDay,scenario,tas,tasmin,pr
2028-04-22,2028,Apr,22,113,SSP585,4.938212021943134,-1.325238266539867,3.7216466442291223
2028-04-23,2028,Apr,23,114,SSP585,4.803932645943133,-1.2916684225398671,1.98365470297741
2028-04-24,2028,Apr,24,115,SSP585,5.1091130459431335,-0.16555274653986696,3.4004959594326025
2028-04-25,2028,Apr,25,116,SSP585,5.231185205943134,-0.971229002539867,3.2871486589161756
2028-04-26,2028,Apr,26,117,SSP585,6.192503465943133,-0.412748870539867,2.7959770233450465
2028-04-27,2028,Apr,27,118,SSP585,7.230116825943133,0.2739070294601331,2.965997974119656
2028-04-28,2028,Apr,28,119,SSP585,7.513934597943134,0.5729838214601328,2.2859141710211572
2028-04-29,2028,Apr,29,120,SSP585,7.755027113943134,1.4396961574601332,4.94957573315692
2028-04-30,2028,Apr,30,121,SSP585,8.286041009943133,0.4814297014601332,5.195161550942485
2029-04-01,2029,Apr,1,91,SSP585,0.8396392499431335,-5.057594558539867,5.006249383415103
2029-04-02,2029,Apr,2,92,SSP585,-0.32004627005686626,-4.785984002539867,4.552860181349458
2029-04-03,2029,Apr,3,93,SSP585,0.13467252594313361,-5.216288366539867,3.0793452746360828
2029-04-04,2029,Apr,4,94,SSP585,0.2903145299431338,-6.119622350539867,2.947106757366883
2029-04-05,2029,Apr,5,95,SSP585,0.7023080699431337,-5.274272642539867,7.084283226216034
2029-04-06,2029,Apr,6,96,SSP585,0.6931526579431335,-5.542831394539867,2.115893220246548
2029-04-07,2029,Apr,7,97,SSP585,-0.19492230605686633,-4.587616742539867,2.909324323861473
2029-04-08,2029,Apr,8,98,SSP585,-0.6343820820568663,-5.139993266539867,1.794742535450028
2029-04-09,2029,Apr,9,99,SSP585,-0.44822203805686633,-5.185770326539867,3.154910141647038
2029-04-10,2029,Apr,10,100,SSP585,0.8213284259431337,-4.874486318539867,2.6070648558176646
2029-04-11,2029,Apr,11,101,SSP585,1.6910925659431337,-4.273280930539867,3.4193871761853014
2029-04-12,2029,Apr,12,102,SSP585,0.7297743059431336,-3.2417711785398673,1.794742535450028
2029-04-13,2029,Apr,13,103,SSP585,1.6392118979431338,-3.3760505545398667,2.8715418903560015
2029-04-14,2029,Apr,14,104,SSP585,3.284134253943133,-2.848088462539867,2.0403283532355925
2029-04-15,2029,Apr,15,105,SSP585,3.8334589739431335,-3.1502170585398668,3.362713525927131
2029-04-16,2029,Apr,16,106,SSP585,4.318695809943134,-2.228572250539867,1.964763486224637
2029-04-17,2029,Apr,17,107,SSP585,4.706274917943134,-1.380170738539867,3.2871486589161756
2029-04-18,2029,Apr,18,108,SSP585,5.319687521943133,-1.120767398539867,2.569282422312193
2029-04-19,2029,Apr,19,109,SSP585,5.817131573943134,-1.258098578539867,2.3803702547848853
2029-04-20,2029,Apr,20,110,SSP585,6.506839277943134,-1.017006062539867,2.947106757366883
2029-04-21,2029,Apr,21,111,SSP585,7.764182525943134,-1.3282900705398668,1.889198619213682
2029-04-22,2029,Apr,22,112,SSP585,6.357300881943133,-0.806431586539867,6.49865550688125
2029-04-23,2029,Apr,23,113,SSP585,5.811027965943134,-0.5928053065398671,2.777085806592274
2029-04-24,2029,Apr,24,114,SSP585,6.180296249943133,-0.211329806539867,1.8136337522028008
2029-04-25,2029,Apr,25,115,SSP585,7.117200077943133,-1.206217910539867,2.531499988806709
2029-04-26,2029,Apr,26,116,SSP585,7.120251881943133,-1.663988510539867,1.8703074024609834
2029-04-27,2029,Apr,27,117,SSP585,7.190443373943133,-0.8003279785398669,3.306039875668874
2029-04-28,2029,Apr,28,118,SSP585,8.807899493943134,-0.0038071345398669187,2.455935121795766
2029-04-29,2029,Apr,29,119,SSP585,9.375535037943134,0.9544593214601329,3.38160474267983
2029-04-30,2029,Apr,30,120,SSP585,9.454881941943134,1.049065245460133,6.687567674408559
2030-04-01,2030,Apr,1,91,SSP585,0.04617020994313359,-4.847020082539867,4.042797329025568
2030-04-02,2030,Apr,2,92,SSP585,-0.7015217700568663,-5.072853578539867,3.324931092421647
2030-04-03,2030,Apr,3,93,SSP585,-0.43601482205686637,-6.070793486539867,5.9130277875464055
2030-04-04,2030,Apr,4,94,SSP585,0.3482988059431338,-5.417707430539867,2.965997974119656
2030-04-05,2030,Apr,5,95,SSP585,-0.5062063140568663,-6.400388318539867,3.608299343712683
2030-04-06,2030,Apr,6,96,SSP585,-1.1287743300568662,-6.012809210539867,2.210349304010202
2030-04-07,2030,Apr,7,97,SSP585,-0.8083349100568663,-7.825580786539867,2.531499988806709
2030-04-08,2030,Apr,8,98,SSP585,-0.6130194540568663,-7.102303238539867,2.965997974119656
2030-04-09,2030,Apr,9,99,SSP585,1.0166438819431336,-5.933462306539867,3.4004959594326025
2030-04-10,2030,Apr,10,100,SSP585,1.8497863739431335,-4.847020082539867,1.511374284158992
2030-04-11,2030,Apr,11,101,SSP585,3.1223886419431333,-3.482863694539867,2.2481317375156733
2030-04-12,2030,Apr,12,102,SSP585,4.172209217943133,-3.2600820025398667,2.569282422312193
2030-04-13,2030,Apr,13,103,SSP585,3.870080621943133,-2.631410378539867,4.382839230574849
2030-04-14,2030,Apr,14,104,SSP585,3.754112069943133,-2.8602956785398668,3.230475008657919
2030-04-15,2030,Apr,15,105,SSP585,3.805992737943133,-2.668032026539867,2.550391205559482
2030-04-16,2030,Apr,16,106,SSP585,3.693075989943133,-2.115655502539867,3.8916675950037316
2030-04-17,2030,Apr,17,107,SSP585,3.2108909579431337,-2.155328954539867,2.5881736390649657
2030-04-18,2030,Apr,18,108,SSP585,4.025722625943134,-1.837941338539867,2.5126087720540107
2030-04-19,2030,Apr,19,109,SSP585,5.954462753943133,-1.050575906539867,5.384073718469805
2030-04-20,2030,Apr,20,110,SSP585,5.8049243579431336,-0.7545509185398669,2.0025459197301085
2030-04-21,2030,Apr,21,111,SSP585,5.377671797943133,-0.928503746539867,3.438278392938074
2030-04-22,2030,Apr,22,112,SSP585,5.319687521943133,-0.983436218539867,3.7405378609818207
2030-04-23,2030,Apr,23,113,SSP585,5.2189779899431334,-1.3862743465398668,3.9483412452619016
2030-04-24,2030,Apr,24,114,SSP585,4.739844761943133,-1.773853454539867,2.758194589839575
2030-04-25,2030,Apr,25,115,SSP585,4.7612073899431335,-1.398481562539867,2.3425878212794013
2030-04-26,2030,Apr,26,116,SSP585,5.576039057943134,-0.48294036253986694,2.2670229542684464
2030-04-27,2030,Apr,27,117,SSP585,6.674688497943134,-0.4096970665398669,1.8514161857082847
2030-04-28,2030,Apr,28,118,SSP585,6.906625601943134,-1.618211450539867,2.5881736390649657
2030-04-29,2030,Apr,29,119,SSP585,7.803855977943133,-0.10756847053986696,2.1536756537520194
2030-04-30,2030,Apr,30,120,SSP585,8.618687645943133,0.5394139774601332,2.0214371364828936
2031-04-01,2031,Apr,1,91,SSP585,-2.227423770056866,-7.575332858539867,2.758194589839575
2031-04-02,2031,Apr,2,92,SSP585,-1.9954866660568662,-6.7879674265398675,1.1146587323515242
2031-04-03,2031,Apr,3,93,SSP585,-0.2803728180568663,-5.002662086539867,4.042797329025568
2031-04-04,2031,Apr,4,94,SSP585,1.9657549259431335,-3.324169886539867,4.401730447327547
2031-04-05,2031,Apr,5,95,SSP585,0.6565310099431338,-3.772785074539867,2.210349304010202
2031-04-06,2031,Apr,6,96,SSP585,-0.2712174060568664,-5.091164402539867,2.2481317375156733
2031-04-07,2031,Apr,7,97,SSP585,-0.1125235980568664,-4.850071886539867,3.551625693454439
2031-04-08,2031,Apr,8,98,SSP585,0.4673191619431336,-4.770724982539867,3.2682574421634025
2031-04-09,2031,Apr,9,99,SSP585,1.2943580459431339,-4.850071886539867,1.8325249689555119
2031-04-10,2031,Apr,10,100,SSP585,2.8599334979431337,-3.919271666539867,2.6637385060759216
2031-04-11,2031,Apr,11,101,SSP585,3.4306208459431335,-4.578461330539867,2.550391205559482
2031-04-12,2031,Apr,12,102,SSP585,3.7846301099431336,-3.717852602539867,2.059219569988365
2031-04-13,2031,Apr,13,103,SSP585,3.8273553659431334,-3.791095898539867,1.4735918506535206
2031-04-14,2031,Apr,14,104,SSP585,4.343110241943133,-3.794147702539867,2.3425878212794013
2031-04-15,2031,Apr,15,105,SSP585,4.916849393943133,-2.429991314539867,5.195161550942485
2031-04-16,2031,Apr,16,106,SSP585,5.948359145943133,-1.865407574539867,2.210349304010202
2031-04-17,2031,Apr,17,107,SSP585,5.2769622659431334,-2.042412206539867,4.911793299651449
2031-04-18,2031,Apr,18,108,SSP585,4.749000173943133,-1.676195726539867,5.06292303367336
2031-04-19,2031,Apr,19,109,SSP585,6.363404489943133,-0.531769226539867,3.230475008657919
2031-04-20,2031,Apr,20,110,SSP585,7.156873529943134,-0.620271542539867,4.552860181349458
2031-04-21,2031,Apr,21,111,SSP585,7.4834165579431335,-0.656893190539867,4.250600713305723
2031-04-22,2031,Apr,22,112,SSP585,8.090725553943134,-0.12282749053986697,4.458404097585803
2031-04-23,2031,Apr,23,113,SSP585,6.979868897943133,-0.913244726539867,2.909324323861473
2031-04-24,2031,Apr,24,114,SSP585,7.501727381943134,-0.962073590539867,2.550391205559482
2031-04-25,2031,Apr,25,115,SSP585,7.788596957943133,-0.748447310539867,2.9282155406141843
2031-04-26,2031,Apr,26,116,SSP585,8.408113169943134,0.23423357746013296,2.4937175553012376
2031-04-27,2031,Apr,27,117,SSP585,7.190443373943133,-0.46157773453986706,2.2859141710211572
2031-04-28,2031,Apr,28,118,SSP585,6.870003953943133,-0.13503470653986693,2.7393033730868024
2031-04-29,2031,Apr,29,119,SSP585,7.968653393943134,-0.458525930539867,1.5869391511699473
2031-04-30,2031,Apr,30,120,SSP585,8.600376821943133,2.1446628814601327,4.496186531091275
2032-04-01,2032,Apr,1,92,SSP585,-0.6557447100568663,-6.299678786539867,2.3803702547848853
2032-04-02,2032,Apr,2,93,SSP585,-1.6262183820568663,-6.104363330539867,3.9483412452619016
2032-04-03,2032,Apr,3,94,SSP585,-0.6496411020568663,-5.515365158539867,2.9282155406141843
2032-04-04,2032,Apr,4,95,SSP585,-0.17966328605686632,-5.213236562539867,2.852650673603229
2032-04-05,2032,Apr,5,96,SSP585,-0.06064293005686627,-5.094216206539867,4.855119649393204
2032-04-06,2032,Apr,6,97,SSP585,0.7328261099431337,-5.057594558539867,5.1384879006842406
2032-04-07,2032,Apr,7,98,SSP585,2.1061379099431337,-4.435026542539867,4.779554782382311
2032-04-08,2032,Apr,8,99,SSP585,1.5262951499431339,-4.905004358539867,1.700286451686374
2032-04-09,2032,Apr,9,100,SSP585,1.6514191139431336,-4.465544582539867,3.1926925751525217
2032-04-10,2032,Apr,10,101,SSP585,2.5120278419431337,-4.059654650539867,3.5138432599489677
2032-04-11,2032,Apr,11,102,SSP585,2.527286861943134,-4.331265206539867,2.569282422312193
2032-04-12,2032,Apr,12,103,SSP585,2.292297953943134,-3.690386366539867,2.210349304010202
2032-04-13,2032,Apr,13,104,SSP585,1.6361600939431338,-2.6832910465398667,3.38160474267983
2032-04-14,2032,Apr,14,105,SSP585,1.5903830339431335,-3.406568594539867,5.06292303367336
2032-04-15,2032,Apr,15,106,SSP585,1.7551804499431338,-3.1471652545398667,5.006249383415103
2032-04-16,2032,Apr,16,107,SSP585,1.7979057059431336,-3.638505698539867,3.0982364913887936
2032-04-17,2032,Apr,17,108,SSP585,4.327851221943133,-3.400464986539867,2.7959770233450465
2032-04-18,2032,Apr,18,109,SSP585,5.4570187019431335,-1.792164278539867,2.758194589839575
2032-04-19,2032,Apr,19,110,SSP585,5.652334157943134,-0.745395506539867,3.6271905604653942
2032-04-20,2032,Apr,20,111,SSP585,6.717413753943134,-0.357816398539867,3.8161027279927766
2032-04-21,2032,Apr,21,112,SSP585,5.984980793943134,-1.694506550539867,2.210349304010202
2032-04-22,2032,Apr,22,113,SSP585,6.543460925943133,-0.632478758539867,2.7393033730868024
2032-04-23,2032,Apr,23,114,SSP585,5.692007609943134,-0.8155869985398669,3.0793452746360828
2032-04-24,2032,Apr,24,115,SSP585,4.340058437943133,-1.285564814539867,4.023906112272857
2032-04-25,2032,Apr,25,116,SSP585,4.398042713943133,-0.763706330539867,2.8904331071087004
2032-04-26,2032,Apr,26,117,SSP585,5.368516385943133,-0.17165635453986705,4.382839230574849
2032-04-27,2032,Apr,27,118,SSP585,5.011455317943134,0.24644079346013315,2.777085806592274
2032-04-28,2032,Apr,28,119,SSP585,5.3929308179431334,-0.888830294539867,2.0403283532355925
2032-04-29,2032,Apr,29,120,SSP585,5.579090861943134,-0.031273370539866896,1.700286451686374
2032-04-30,2032,Apr,30,121,SSP585,6.696051125943134,-0.168604550539867,3.7216466442291223
2033-04-01,2033,Apr,1,91,SSP585,0.33914339394313364,-5.588608454539867,2.965997974119656
2033-04-02,2033,Apr,2,92,SSP585,0.3055735499431338,-5.573349434539867,5.554094669244477
2033-04-03,2033,Apr,3,93,SSP585,1.0837835699431337,-5.536727786539867,2.210349304010202
2033-04-04,2033,Apr,4,94,SSP585,0.4245939059431336,-5.048439146539867,3.457169609690785
2033-04-05,2033,Apr,5,95,SSP585,0.01260036594313374,-4.480803602539867,4.552860181349458
2033-04-06,2033,Apr,6,96,SSP585,1.7124551939431336,-4.242762890539867,3.4004959594326025
2033-04-07,2033,Apr,7,97,SSP585,3.6472989299431333,-2.640565790539867,3.608299343712683
2033-04-08,2033,Apr,8,98,SSP585,3.915857681943134,-2.478820178539867,1.9080898359664549
2033-04-09,2033,Apr,9,99,SSP585,3.7602156779431333,-2.094292874539867,2.210349304010202
2033-04-10,2033,Apr,10,100,SSP585,4.279022357943133,-3.131906234539867,1.889198619213682
2033-04-11,2033,Apr,11,101,SSP585,5.560780037943133,-2.072930246539867,2.0970020034938366
2033-04-12,2033,Apr,12,102,SSP585,5.6279197259431335,-2.402525078539867,2.2670229542684464
2033-04-13,2033,Apr,13,103,SSP585,6.250487741943133,-1.642625882539867,4.817337215887721
2033-04-14,2033,Apr,14,104,SSP585,6.021602441943133,-1.895925614539867,3.5705169102072114
2033-04-15,2033,Apr,15,105,SSP585,4.806984449943133,-2.390317862539867,3.2871486589161756
2033-04-16,2033,Apr,16,106,SSP585,5.371568189943133,-2.2224686425398668,2.0214371364828936
2033-04-17,2033,Apr,17,107,SSP585,5.923944713943134,-1.694506550539867,3.0604540578833097
2033-04-18,2033,Apr,18,108,SSP585,5.554676429943133,-1.813526906539867,2.758194589839575
2033-04-19,2033,Apr,19,109,SSP585,5.347153757943134,-1.639574078539867,3.022671624377838
2033-04-20,2033,Apr,20,110,SSP585,6.165037229943134,-1.599900626539867,2.852650673603229
2033-04-21,2033,Apr,21,111,SSP585,7.834374017943134,-1.114663790539867,3.173801358399749
2033-04-22,2033,Apr,22,112,SSP585,7.919824529943133,-0.8247424105398671,3.9861236787673855
2033-04-23,2033,Apr,23,113,SSP585,6.253539545943133,-0.8277942145398669,2.8715418903560015
2033-04-24,2033,Apr,24,114,SSP585,5.841546005943133,-1.2458913625398669,3.3438223091743584
2033-04-25,2033,Apr,25,115,SSP585,5.316635717943133,-1.3893261505398669,5.100705467178757
2033-04-26,2033,Apr,26,116,SSP585,5.518054781943134,-1.9264436545398669,2.569282422312193
2033-04-27,2033,Apr,27,117,SSP585,6.433595981943133,-1.096352966539867,3.9861236787673855
2033-04-28,2033,Apr,28,118,SSP585,7.489520165943134,-0.3211947505398669,2.115893220246548
2033-04-29,2033,Apr,29,119,SSP585,7.062267605943134,-0.05873960653986687,2.0214371364828936
2033-04-30,2033,Apr,30,120,SSP585,7.254531257943134,0.5119477414601332,2.4370439050430552
2034-04-01,2034,Apr,1,91,SSP585,3.0674561699431333,-4.700533490539867,3.8916675950037316
2034-04-02,2034,Apr,2,92,SSP585,3.8456661899431337,-4.685274470539867,4.307274363563892
2034-04-03,2034,Apr,3,93,SSP585,3.0125236979431333,-4.901952554539867,5.572985885997187
2034-04-04,2034,Apr,4,94,SSP585,2.194640225943134,-5.143045070539867,3.0982364913887936
2034-04-05,2034,Apr,5,95,SSP585,2.2617799139431334,-4.978247654539867,2.909324323861473
2034-04-06,2034,Apr,6,96,SSP585,2.8935033419431333,-4.090172690539867,2.2481317375156733
2034-04-07,2034,Apr,7,97,SSP585,4.114224941943133,-3.620194874539867,3.7594290777345196
2034-04-08,2034,Apr,8,98,SSP585,3.6472989299431333,-4.425871130539867,1.9269810527191658
2034-04-09,2034,Apr,9,99,SSP585,3.1925801339431334,-5.017921106539867,2.30480538777393
2034-04-10,2034,Apr,10,100,SSP585,3.2597198219431336,-5.204081150539867,2.3236966045266283
2034-04-11,2034,Apr,11,101,SSP585,4.2973331819431335,-3.351636122539867,3.834993944745475
2034-04-12,2034,Apr,12,102,SSP585,3.9311167019431332,-4.111535318539867,3.834993944745475
2034-04-13,2034,Apr,13,103,SSP585,3.9311167019431332,-3.913168058539867,1.4924830674062934
2034-04-14,2034,Apr,14,104,SSP585,5.5119511739431335,-3.189890510539867,2.5126087720540107
2034-04-15,2034,Apr,15,105,SSP585,6.155881817943134,-2.439146726539867,2.455935121795766
2034-04-16,2034,Apr,16,106,SSP585,6.012447029943133,-2.872502894539867,2.2481317375156733
2034-04-17,2034,Apr,17,107,SSP585,5.521106585943134,-2.118707306539867,2.6637385060759216
2034-04-18,2034,Apr,18,108,SSP585,5.621816117943133,-2.436094922539867,0.8879641313187362
2034-04-19,2034,Apr,19,109,SSP585,5.554676429943133,-2.310970958539867,2.7959770233450465
2034-04-20,2034,Apr,20,110,SSP585,4.718482133943134,-3.409620398539867,2.0970020034938366
2034-04-21,2034,Apr,21,111,SSP585,3.9646865459431337,-1.917288242539867,1.4735918506535206
2034-04-22,2034,Apr,22,112,SSP585,4.654394249943134,-1.2458913625398669,5.157379117437014
2034-04-23,2034,Apr,23,113,SSP585,6.161985425943134,0.36851295346013324,4.892902082898676
2034-04-24,2034,Apr,24,114,SSP585,7.0164905459431335,-0.3486609865398669,4.666207481865884
2034-04-25,2034,Apr,25,115,SSP585,7.339981769943133,0.10605780946013321,2.3992614715375837
2034-04-26,2034,Apr,26,116,SSP585,7.095837449943133,0.5088959374601332,4.7228811321240665
2034-04-27,2034,Apr,27,117,SSP585,7.428484085943133,0.8323871614601328,2.7015209395813184
2034-04-28,2034,Apr,28,118,SSP585,6.909677405943134,0.264751617460133,3.38160474267983
2034-04-29,2034,Apr,29,119,SSP585,7.822166801943133,-0.08010223453986698,3.306039875668874
2034-04-30,2034,Apr,30,120,SSP585,8.725500785943133,0.7988173174601332,4.382839230574849
2035-04-01,2035,Apr,1,91,SSP585,1.7399214299431336,-4.477751798539867,4.382839230574849
2035-04-02,2035,Apr,2,92,SSP585,1.4011711859431337,-5.066749970539867,2.758194589839575
2035-04-03,2035,Apr,3,93,SSP585,1.788750293943134,-5.249858210539867,4.817337215887721
2035-04-04,2035,Apr,4,94,SSP585,1.1509232579431339,-6.745242170539867,2.965997974119656
2035-04-05,2035,Apr,5,95,SSP585,1.0532655299431337,-6.3851292985398675,3.1171277081415667
2035-04-06,2035,Apr,6,96,SSP585,1.6117456619431338,-4.499114426539867,5.2707264179534405
2035-04-07,2035,Apr,7,97,SSP585,2.1641221859431337,-3.9589451185398667,4.363948013822076
2035-04-08,2035,Apr,8,98,SSP585,2.3380750139431337,-2.579529710539867,5.2707264179534405
2035-04-09,2035,Apr,9,99,SSP585,3.799889129943134,-2.643617594539867,3.4760608264434834
2035-04-10,2035,Apr,10,100,SSP585,2.4876134099431333,-3.659868326539867,2.68262972282862
2035-04-11,2035,Apr,11,101,SSP585,2.3808002699431334,-3.4126722025398672,2.3236966045266283
2035-04-12,2035,Apr,12,102,SSP585,3.2414089979431333,-3.9009608425398667,1.1713323826097735
2035-04-13,2035,Apr,13,103,SSP585,4.263763337943134,-2.887761914539867,0.5290310130167449
2035-04-14,2035,Apr,14,104,SSP585,4.694067701943133,-1.441206818539867,4.628425048360413
2035-04-15,2035,Apr,15,105,SSP585,4.983989081943133,-1.789112474539867,3.0037804076251398
2035-04-16,2035,Apr,16,106,SSP585,4.431612557943134,-1.721972786539867,3.7027554274763492
2035-04-17,2035,Apr,17,107,SSP585,4.901590373943134,-2.033256794539867,2.4370439050430552
2035-04-18,2035,Apr,18,108,SSP585,4.260711533943134,-2.210261426539867,3.4193871761853014
2035-04-19,2035,Apr,19,109,SSP585,3.397051001943133,-1.0597313185398671,4.080579762531039
2035-04-20,2035,Apr,20,110,SSP585,3.216994565943134,-2.429991314539867,2.2481317375156733
2035-04-21,2035,Apr,21,111,SSP585,3.9921527819431333,-2.713809086539867,3.834993944745475
2035-04-22,2035,Apr,22,112,SSP585,4.214934473943133,-2.320126370539867,3.6460817772181673
2035-04-23,2035,Apr,23,113,SSP585,4.730689349943133,-2.9182799545398668,2.531499988806709
2035-04-24,2035,Apr,24,114,SSP585,6.012447029943133,-0.7545509185398669,1.9458722694719388
2035-04-25,2035,Apr,25,115,SSP585,6.2657467619431335,-0.12893109853986706,3.154910141647038
2035-04-26,2035,Apr,26,116,SSP585,6.424440569943133,1.1528265814601328,4.968466949909631
2035-04-27,2035,Apr,27,117,SSP585,6.433595981943133,0.08164337746013306,3.2682574421634025
2035-04-28,2035,Apr,28,118,SSP585,8.066311121943134,0.04807353346013299,2.078110786741064
2035-04-29,2035,Apr,29,119,SSP585,9.110028089943134,0.32578769746013303,2.3992614715375837
2035-04-30,2035,Apr,30,120,SSP585,9.793632185943133,1.827275265460133,3.872776378250946
2036-04-01,2036,Apr,1,92,SSP585,1.8833562179431336,-4.596772154539867,4.590642614854929
2036-04-02,2036,Apr,2,93,SSP585,2.539494077943134,-4.9294187905398665,2.758194589839575
2036-04-03,2036,Apr,3,94,SSP585,3.455035277943133,-4.068810062539867,2.6637385060759216
2036-04-04,2036,Apr,4,95,SSP585,3.9646865459431337,-3.626298482539867,3.6460817772181673
2036-04-05,2036,Apr,5,96,SSP585,4.144742981943134,-3.464552870539867,3.173801358399749
2036-04-06,2036,Apr,6,97,SSP585,2.2068474419431334,-4.868382710539867,5.384073718469805
2036-04-07,2036,Apr,7,98,SSP585,1.7002479779431339,-4.514373446539867,3.0037804076251398
2036-04-08,2036,Apr,8,99,SSP585,1.9443922979431336,-4.227503870539867,1.5869391511699473
2036-04-09,2036,Apr,9,100,SSP585,3.3146522939431335,-3.302807258539867,2.210349304010202
2036-04-10,2036,Apr,10,101,SSP585,4.504855853943133,-2.964057014539867,3.853885161498248
2036-04-11,2036,Apr,11,102,SSP585,3.8212517579431333,-2.9762642305398668,2.4370439050430552
2036-04-12,2036,Apr,12,103,SSP585,3.6167808899431337,-2.759586146539867,3.457169609690785
2036-04-13,2036,Apr,13,104,SSP585,3.345170333943133,-1.786060670539867,5.044031816920586
2036-04-14,2036,Apr,14,105,SSP585,3.3085486859431334,-1.947806282539867,3.3438223091743584
2036-04-15,2036,Apr,15,106,SSP585,3.921961289943133,-1.541916350539867,3.9483412452619016
2036-04-16,2036,Apr,16,107,SSP585,3.967738349943134,-0.714877466539867,4.874010866145977
2036-04-17,2036,Apr,17,108,SSP585,4.001308193943133,-1.4778284665398669,2.965997974119656
2036-04-18,2036,Apr,18,109,SSP585,4.697119505943133,-1.7952160825398669,3.872776378250946
2036-04-19,2036,Apr,19,110,SSP585,4.428560753943134,-0.5195620105398671,3.91055881175643
2036-04-20,2036,Apr,20,111,SSP585,4.138639373943134,-1.575486194539867,2.777085806592274
2036-04-21,2036,Apr,21,112,SSP585,4.382783693943133,-1.935599066539867,0.7368343972968293
2036-04-22,2036,Apr,22,113,SSP585,4.391939105943133,-1.743335414539867,2.814868240097758
2036-04-23,2036,Apr,23,114,SSP585,4.974833669943133,-1.227580538539867,5.516312235739004
2036-04-24,2036,Apr,24,115,SSP585,5.438707877943133,-0.788120762539867,2.172566870504718
2036-04-25,2036,Apr,25,116,SSP585,7.166028941943134,-0.23269243453986688,2.7204121563340915
2036-04-26,2036,Apr,26,117,SSP585,7.861840253943134,-0.15944913853986686,2.758194589839575
2036-04-27,2036,Apr,27,118,SSP585,8.768226041943134,1.561768317460133,1.9458722694719388
2036-04-28,2036,Apr,28,119,SSP585,10.284972629943134,1.110101325460133,3.0037804076251398
2036-04-29,2036,Apr,29,120,SSP585,11.078441669943134,1.6990994974601332,3.5138432599489677
2036-04-30,2036,Apr,30,121,SSP585,10.919747861943133,1.656374241460133,3.0793452746360828
2037-04-01,2037,Apr,1,91,SSP585,0.5466660659431337,-6.433958162539867,2.6070648558176646
2037-04-02,2037,Apr,2,92,SSP585,1.1661822779431337,-5.188822130539867,4.231709496552938
2037-04-03,2037,Apr,3,93,SSP585,1.7795948819431338,-3.504226322539867,5.157379117437014
2037-04-04,2037,Apr,4,94,SSP585,1.0288510979431338,-3.4737082825398673,3.8161027279927766
2037-04-05,2037,Apr,5,95,SSP585,-0.4177039980568663,-4.282436342539867,2.474826338548539
2037-04-06,2037,Apr,6,96,SSP585,-1.1959140180568664,-4.843968278539867,3.136018924894265
2037-04-07,2037,Apr,7,97,SSP585,-0.5702941980568663,-6.400388318539867,3.0037804076251398
2037-04-08,2037,Apr,8,98,SSP585,1.0593691379431338,-5.298687074539867,2.569282422312193
2037-04-09,2037,Apr,9,99,SSP585,2.9545394219431333,-3.192942314539867,1.98365470297741
2037-04-10,2037,Apr,10,100,SSP585,4.077603293943134,-3.397413182539867,3.2871486589161756
2037-04-11,2037,Apr,11,101,SSP585,3.3299113139431338,-2.597840534539867,4.666207481865884
2037-04-12,2037,Apr,12,102,SSP585,3.4306208459431335,-2.256038486539867,4.0050148955201585
2037-04-13,2037,Apr,13,103,SSP585,4.504855853943133,-2.704653674539867,4.817337215887721
2037-04-14,2037,Apr,14,104,SSP585,5.765250905943134,-1.789112474539867,2.3425878212794013
2037-04-15,2037,Apr,15,105,SSP585,4.733741153943133,-1.779957062539867,3.1926925751525217
2037-04-16,2037,Apr,16,106,SSP585,3.2566680179431335,-1.721972786539867,3.929450028509203
2037-04-17,2037,Apr,17,107,SSP585,3.8395625819431336,-1.993583342539867,2.6070648558176646
2037-04-18,2037,Apr,18,108,SSP585,5.069439593943134,-1.956961694539867,2.8715418903560015
2037-04-19,2037,Apr,19,109,SSP585,6.122311973943133,-1.035316886539867,3.154910141647038
2037-04-20,2037,Apr,20,110,SSP585,6.375611705943133,-1.334393678539867,1.889198619213682
2037-04-21,2037,Apr,21,111,SSP585,7.996119629943134,-0.168604550539867,2.852650673603229
2037-04-22,2037,Apr,22,112,SSP585,7.074474821943133,0.09385059346013302,3.0037804076251398
2037-04-23,2037,Apr,23,113,SSP585,7.141614509943134,-0.4066452625398669,2.852650673603229
2037-04-24,2037,Apr,24,114,SSP585,8.041896689943133,0.49363691746013294,1.1524411658570006
2037-04-25,2037,Apr,25,115,SSP585,9.122235305943134,1.2596397214601331,2.569282422312193
2037-04-26,2037,Apr,26,116,SSP585,10.577945813943133,0.9392003014601331,3.0415628411306113
2037-04-27,2037,Apr,27,117,SSP585,8.838417533943133,0.643175313460133,5.8941365707936955
2037-04-28,2037,Apr,28,118,SSP585,6.625859633943133,-0.17470815853986688,3.4004959594326025
2037-04-29,2037,Apr,29,119,SSP585,7.645162169943134,-0.6935148385398671,3.91055881175643
2037-04-30,2037,Apr,30,120,SSP585,9.937066973943134,1.342038429460133,2.078110786741064
2038-04-01,2038,Apr,1,91,SSP585,2.768379377943133,-3.3546879265398672,3.872776378250946
2038-04-02,2038,Apr,2,92,SSP585,1.8375791579431338,-4.743258746539867,2.2481317375156733
2038-04-03,2038,Apr,3,93,SSP585,1.6941443699431338,-4.999610282539867,3.022671624377838
2038-04-04,2038,Apr,4,94,SSP585,1.239425573943134,-5.213236562539867,3.173801358399749
2038-04-05,2038,Apr,5,95,SSP585,1.6971961739431338,-4.593720350539867,2.6070648558176646
